ID,"история, археология","концерты, фестивали",образование,европа,культурные мероприятия,религия,"театр, живопись",поздравления,москва,"история, военные конфликты",литература
47,0.0,0.0,0.0,0.7007481296758105,0.29925187032418954,0.0,0.0,0.0,0.0,0.0,0.0
48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271523178807947,0.728476821192053
51,0.0,0.47546531302876477,0.0,0.0,0.5245346869712352,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.11548222340833225,0.05140821558177371,0.0,0.0,0.05671368978772189,0.37944159119880594,0.2451776435438439,0.0,0.15177663647952241,0.0,0.0
55,0.0,0.0,0.1170711704514126,0.0,0.040829091474158134,0.1365830321933147,0.17650730314212978,0.13991432566144435,0.10926642575465177,0.0,0.2798286513228887
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,0.075632040552544,0.0,0.21300452237247086,0.0,0.07428627470641333,0.24850527610121598,0.0,0.0,0.1988042208809728,0.1897676653863831,0.0
58,0.0,0.0,0.0,0.411764705882353,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0
59,0.0,0.16468619246861924,0.0,0.2127196652719665,0.0,0.0,0.0,0.6225941422594142,0.0,0.0,0.0
60,0.09696317823096273,0.0,0.0,0.2230153099312143,0.1904757095497916,0.0,0.0,0.48954580228803135,0.0,0.0,0.0
61,0.10329890036654449,0.18393868710429856,0.0,0.712762412529157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.1164830580031192,0.0,0.0,0.0,0.0,0.0,0.24730249237585308,0.09801623173433201,0.0,0.14613329094936772,0.39206492693732803
63,0.0,0.0,0.0,0.07030368533716394,0.03002292612263229,0.0,0.0,0.0,0.0803470689567588,0.6135594356697944,0.20576688391365058
64,0.0,0.0,0.5733172312972733,0.0,0.0,0.0,0.0,0.17129600203394138,0.0,0.2553867666687853,0.0
65,0.0,0.0,0.0,0.0,0.2833401892225422,0.4739201974496092,0.0,0.24273961332784866,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
67,0.0,0.06163813814098973,0.0,0.0,0.13599873895876738,0.4549481624692099,0.0,0.0,0.0,0.34741496043103304,0.0
68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.41509433962264153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5849056603773585,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40145985401459855,0.0,0.5985401459854014,0.0
71,0.12403130963043732,0.0,0.3493126679387827,0.0,0.0,0.0,0.52665602243078,0.0,0.0,0.0,0.0
72,0.16238397150337994,0.14457411656429955,0.0,0.0,0.15949457699264366,0.5335473349396769,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
74,0.0,0.06809214060142445,0.0,0.0,0.0,0.251292423648114,0.1623735660495506,0.06435537678793164,0.10051696945924563,0.09594801630200718,0.25742150715172657
75,0.0877684232796331,0.0781422091134798,0.0,0.0,0.0,0.0,0.37267822807967294,0.0,0.4614111395272141,0.0,0.0
76,0.0,0.14680776998868802,0.0,0.0,0.1619587498095847,0.0,0.0,0.2775024920517884,0.0,0.41373098814993897,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.27240773286467485,0.7275922671353251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116279069767442,0.4883720930232558,0.0
80,0.30303030303030304,0.0,0.0,0.6969696969696969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.2527075812274368,0.0,0.0,0.0,0.0,0.41516245487364617,0.0,0.0,0.33212996389891697,0.0,0.0
82,0.22730302626316493,0.20237301693107587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5703239568057592,0.0
83,0.0,0.10498444050584464,0.0,0.27120980464009864,0.23163826730826934,0.19372128902864189,0.0,0.19844619851714537,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.5385878489326765,0.0,0.0,0.46141215106732353,0.0,0.0,0.0
85,0.14474912980728416,0.12887341879616265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7263774513965532,0.0
86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.07015876790254431,0.0,0.0,0.07739935249035139,0.51783852499497,0.3346033546121345,0.0,0.0,0.0,0.0
88,0.0,0.0,0.741424802110818,0.0,0.25857519788918204,0.0,0.0,0.0,0.0,0.0,0.0
89,0.07131553267975509,0.06349382909552388,0.0,0.3280514503268734,0.0,0.23432246451919528,0.3028167233786524,0.0,0.0,0.0,0.0
90,0.43209876543209874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5679012345679012,0.0,0.0
91,0.0,0.0,0.0,0.0,0.4727954971857412,0.5272045028142589,0.0,0.0,0.0,0.0,0.0
92,0.3323437242289296,0.1972620814778163,0.0,0.0,0.0,0.0,0.47039419429325424,0.0,0.0,0.0,0.0
93,0.14717125382263,0.0,0.0,0.0,0.0,0.48356269113149847,0.0,0.0,0.0,0.36926605504587157,0.0
94,0.0,0.0,0.46153846153846156,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0
95,0.06200689682575671,0.05520614039970598,0.17463166861131482,0.28523172539848085,0.0,0.0,0.0,0.10435307026773691,0.1629895573705605,0.1555809411264441,0.0
96,0.1069281561052528,0.19040110377451466,0.0,0.0,0.0,0.7026707401202326,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,0.4827586206896552,0.0,0.0
98,0.20539255775914947,0.0,0.0,0.0,0.10086894295645064,0.0,0.4360641995501943,0.0,0.0,0.2576742997342057,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.10452517527087317,0.0,0.0,0.17909496494582536,0.0,0.0,0.7163798597833014
101,0.1129059177695573,0.0,0.0,0.0,0.1108969156740136,0.0,0.47941589699073567,0.0,0.2967812695656935,0.0,0.0
102,0.2336070759619923,0.2079856547274512,0.3289569028852545,0.0,0.22945036642530203,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.47546531302876477,0.0,0.0,0.5245346869712352,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.31630170316301703,0.0,0.6836982968369829,0.0,0.0,0.0,0.0
105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.5044883303411131,0.0,0.0,0.0,0.49551166965888693,0.0,0.0,0.0,0.0,0.0,0.0
107,0.08764217932314372,0.0,0.24682899482844559,0.20157701244323056,0.08608270994016963,0.0,0.0,0.14749537495846138,0.23037372850654922,0.0,0.0
108,0.5290102389078498,0.4709897610921502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110,0.11817884762008496,0.10521729659078533,0.0,0.0,0.0,0.7766038557891297,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,0.4827586206896552,0.0,0.0
112,0.1648435126101489,0.29352780309936194,0.0,0.0,0.0,0.5416286842904893,0.0,0.0,0.0,0.0,0.0
113,0.04186100104614499,0.0,0.35368274353273527,0.28884090721840044,0.20558071688142388,0.0,0.0,0.0,0.11003463132129541,0.0,0.0
114,0.07577441907562804,0.0,0.42681101356884366,0.348562327747889,0.14885223960763944,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.1878612716763006,0.0,0.8121387283236995,0.0,0.0,0.0,0.0
116,0.0,0.21337720685945707,0.0,0.5512244510535974,0.23539834208694554,0.0,0.0,0.0,0.0,0.0,0.0
117,0.5044883303411131,0.0,0.0,0.0,0.49551166965888693,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.7699530516431925,0.0,0.0,0.0,0.0,0.23004694835680753,0.0,0.0,0.0
119,0.0,0.2031948461740731,0.0,0.0,0.22416513278990272,0.0,0.0,0.0,0.0,0.5726400210360242,0.0
120,0.2728413773504476,0.0,0.0,0.0,0.2679865485719699,0.0,0.0,0.45917207407758254,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.6364812419146184,0.0,0.0,0.3635187580853816,0.0,0.0,0.0
122,0.0,0.17517964653330745,0.0,0.0,0.0,0.0,0.0,0.331132258691008,0.0,0.4936880947756846,0.0
123,0.08856445313798365,0.15770186494247412,0.0,0.2036982422173624,0.17397714637781844,0.0,0.37605829332436136,0.0,0.0,0.0,0.0
124,0.0,0.14507593684119952,0.0,0.374779503506432,0.4801445596523686,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.28,0.0,0.4,0.0,0.0,0.32000000000000006,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0761936788449711,0.2548859970885342,0.0,0.2611027287248399,0.4078175953416548,0.0,0.0
127,0.07859993962278938,0.0699793010835157,0.0,0.0,0.23160409255398443,0.0,0.0,0.0,0.6198166667397106,0.0,0.0
128,0.1242737267809348,0.11064370513399358,0.0,0.0,0.24412490100738796,0.0,0.0,0.20914358897279273,0.0,0.311814078104891,0.0
129,0.0,0.18988057478555864,0.6006426345257467,0.0,0.2094767906886946,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.7213699830943585,0.10268611858994428,0.0,0.0,0.1759438983156972,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15406162464985995,0.0,0.22969187675070027,0.6162464985994398
132,0.0,0.14643834267029765,0.0,0.0,0.16155119654018604,0.0,0.0,0.13840209215790328,0.0,0.0,0.5536083686316131
133,0.0,0.1006109656101048,0.0,0.0,0.22198860739596077,0.0,0.0,0.38035852852600593,0.29704189846792844,0.0,0.0
134,0.08859622105616818,0.07887921616613684,0.0,0.0,0.08701977584164564,0.0,0.0,0.7455047869360494,0.0,0.0,0.0
135,0.09448723011179858,0.16824822910229942,0.0,0.0,0.09280596267208688,0.0,0.0,0.15901509457839275,0.2483664334367277,0.2370770500986946,0.0
136,0.0,0.3089481946624804,0.0,0.3990580847723705,0.0,0.0,0.0,0.29199372056514916,0.0,0.0,0.0
137,0.0,0.0,0.5504587155963303,0.44954128440366975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.030123933341456154,0.02682001807174806,0.08483883267593775,0.06928504668534916,0.0,0.0,0.0,0.709749258727967,0.0791829104975419,0.0,0.0
139,0.0,0.12936739302955622,0.0,0.0,0.07135923814797586,0.0,0.6169829513717296,0.0,0.0,0.1822904174507383,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
141,0.37272727272727274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6272727272727273
142,0.4772727272727273,0.0,0.0,0.0,0.0,0.5227272727272727,0.0,0.0,0.0,0.0,0.0
143,0.12933753943217666,0.0,0.0,0.0,0.0,0.0,0.0,0.8706624605678234,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40145985401459855,0.0,0.5985401459854014,0.0
145,0.0,0.0,0.0,0.0,0.08814839928318884,0.2948773833163817,0.38107231074732406,0.0,0.23590190665310537,0.0,0.0
146,0.16029795812884537,0.1427168917534236,0.0,0.0,0.15744568129381253,0.0,0.0,0.5395394688239186,0.0,0.0,0.0
147,0.319684088736858,0.14231098143769808,0.0,0.0,0.0,0.0,0.0,0.538004929825444,0.0,0.0,0.0
148,0.18128969679083928,0.08070315534559942,0.5105709827986903,0.0,0.0,0.0,0.0,0.0,0.0,0.2274361650648711,0.0
149,0.0,0.0,0.0,0.15512751216156456,0.0,0.22161073165937792,0.0,0.0,0.0,0.16923001326716133,0.4540317429118963
150,0.18698368903676052,0.0,0.0,0.0,0.18365657713219183,0.0,0.0,0.0,0.0,0.0,0.6293597338310476
151,0.26315306889659096,0.0,0.0,0.12105041169243183,0.0,0.17292915956061689,0.0,0.08857347197007208,0.0,0.0,0.3542938878802883
152,0.2463094002149245,0.0,0.0,0.0,0.12096333533686685,0.0,0.0,0.0,0.32372092599675795,0.3090063384514507,0.0
153,0.2262144011572648,0.10070189470871788,0.0,0.0,0.1110946169384432,0.37163794475836354,0.0,0.1903511424372106,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
155,0.06862062798509053,0.06109449459317737,0.0,0.0,0.06739962036969746,0.2254677776652974,0.0,0.11548349587734746,0.0,0.0,0.46193398350938986
156,0.0,0.0,0.0,0.30463063342109337,0.26018274740591607,0.4351866191729905,0.0,0.0,0.0,0.0,0.0
157,0.21688314552230575,0.0,0.0,0.0,0.21302401481906189,0.0,0.0,0.0,0.5700928396586323,0.0,0.0
158,0.0,0.18988057478555864,0.6006426345257467,0.0,0.2094767906886946,0.0,0.0,0.0,0.0,0.0,0.0
159,0.16295996765062676,0.14508693894055802,0.0,0.0,0.0,0.0,0.6919530934088152,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,0.1865731239611095,0.0,0.0,0.0,0.1832533174849332,0.0,0.39610909394820176,0.0,0.0,0.23406446460575556,0.0
162,0.138585924268337,0.12338617773568067,0.3903032152863368,0.0,0.0,0.0,0.0,0.0,0.0,0.3477246827096455,0.0
163,0.0,0.04505442426549465,0.14251909716636066,0.0,0.6461541985407241,0.16627228002742073,0.0,0.0,0.0,0.0,0.0
164,0.2335244743621707,0.0,0.0,0.5371062910329926,0.2293692346048367,0.0,0.0,0.0,0.0,0.0,0.0
165,0.6706443914081146,0.0,0.0,0.0,0.32935560859188545,0.0,0.0,0.0,0.0,0.0,0.0
166,0.1265199857966997,0.0,0.0,0.0,0.12426874049782605,0.20785426238029234,0.26861166215299326,0.10646193926795462,0.16628340990423393,0.0,0.0
167,0.0,0.1866531133653619,0.0,0.0,0.20591624606143127,0.3444194353765606,0.0,0.0,0.0,0.2630112051966463,0.0
168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.15999674638034814,0.0,0.0,0.0,0.31429965836993656,0.5257035952497153,0.0,0.0,0.0,0.0,0.0
170,0.0,0.19128199869528886,0.0,0.24707258164808144,0.10551142276786397,0.0,0.45613399688876577,0.0,0.0,0.0,0.0
171,0.0,0.05723823384862305,0.3621194386341459,0.14786543744227623,0.0,0.0,0.0,0.0,0.0,0.0,0.43277689007495485
172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.09076533839342188,0.0,0.0,0.0,0.0,0.2982289690069576,0.0,0.0,0.0,0.0,0.6110056925996205
174,0.0,0.6134663341645885,0.0,0.0,0.0,0.0,0.0,0.38653366583541143,0.0,0.0,0.0
175,0.0,0.051082583083945386,0.0,0.0,0.028177225544525036,0.0,0.12181231350786977,0.04827927059763131,0.6786686038295601,0.07198000343646849,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
177,0.0,0.0,0.0,0.39714762944879867,0.1696004111525119,0.0,0.0,0.0,0.0,0.43325195939868943,0.0
178,0.0,0.47546531302876477,0.0,0.0,0.5245346869712352,0.0,0.0,0.0,0.0,0.0,0.0
179,0.2728413773504476,0.0,0.0,0.0,0.2679865485719699,0.0,0.0,0.45917207407758254,0.0,0.0,0.0
180,0.0,0.0,0.0,0.2479348243793713,0.10587964030435787,0.0,0.0,0.3628314503112751,0.2833540850049958,0.0,0.0
181,0.0,0.47546531302876477,0.0,0.0,0.5245346869712352,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.45833333333333337,0.0,0.0,0.5416666666666666,0.0
183,0.0,0.11680911680911682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8831908831908832
184,0.0,0.24019607843137253,0.7598039215686275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,0.3685393258426966,0.0,0.0,0.6314606741573033,0.0,0.0,0.0
186,0.06401904480065176,0.0,0.18029853433652948,0.0,0.0,0.0,0.2718347133073829,0.32321810423743697,0.0,0.16062960331799897,0.0
187,0.22730302626316493,0.20237301693107587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5703239568057592,0.0
188,0.27867967149847533,0.08270493476728946,0.0,0.0,0.0,0.0,0.39443891965938055,0.0,0.24417647407485463,0.0,0.0
189,0.0,0.3203820273496853,0.0,0.27588452355111787,0.0,0.0,0.0,0.4037334490991969,0.0,0.0,0.0
190,0.0,0.0,0.2543950361944158,0.0,0.0,0.59358841778697,0.0,0.1520165460186143,0.0,0.0,0.0
191,0.0,0.09401762211087614,0.0,0.0,0.10372050837854663,0.3469697958853762,0.0,0.1777162369169,0.277575836708301,0.0,0.0
192,0.0,0.4014141963557248,0.0,0.3456622246396519,0.0,0.0,0.0,0.2529235790046233,0.0,0.0,0.0
193,0.0,0.22082585278276484,0.0,0.5704667863554758,0.0,0.0,0.0,0.20870736086175945,0.0,0.0,0.0
194,0.10026652622877694,0.17853910476866086,0.0,0.0,0.2954472730157556,0.0,0.4257470959868067,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.7321428571428571,0.0,0.0,0.0,0.26785714285714285,0.0,0.0,0.0
196,0.0,0.07288756039167638,0.0,0.0,0.16081952826633222,0.0,0.0,0.0,0.2151918449659017,0.0,0.5511010663760897
197,0.0,0.0,0.0,0.0,0.0,0.19589695612950647,0.2531591433058238,0.0,0.0,0.14959403922616857,0.4013498613385011
198,0.0,0.0,0.20558248370382756,0.0,0.0,0.47969246197559756,0.0,0.12284806953033597,0.19187698479023907,0.0,0.0
199,0.08981488865760207,0.03998211172499705,0.0,0.0,0.0,0.14755303136606054,0.0,0.0,0.11804242509284844,0.0,0.604607543158492
200,0.0,0.3118756936736959,0.0,0.0,0.6881243063263041,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.7007481296758105,0.29925187032418954,0.0,0.0,0.0,0.0,0.0,0.0
204,0.12821740157128544,0.0,0.3611020697313753,0.2949000236139565,0.0,0.0,0.0,0.21578050508338284,0.0,0.0,0.0
205,0.5290102389078498,0.4709897610921502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,0.12640168277889421,0.0,0.0,0.0,0.12415254251592459,0.0,0.5367209914919201,0.212724783213261,0.0,0.0,0.0
207,0.0,0.24834084903639164,0.0,0.0,0.27397033167715806,0.0,0.0,0.0,0.24439893079771877,0.23328988848873153,0.0
208,0.3168819697471569,0.0,0.0,0.0,0.0,0.0,0.0,0.2666445842994369,0.41647344595340624,0.0,0.0
209,0.0,0.0,0.0,0.0,0.08814839928318884,0.2948773833163817,0.38107231074732406,0.0,0.23590190665310537,0.0,0.0
210,0.5996131528046422,0.4003868471953579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.6069674020414884,0.0,0.2116825814948963,0.0,0.0,0.18135001646361543,0.0,0.0,0.0
213,0.32995519996835315,0.1958443767554096,0.0,0.0,0.0,0.0,0.0,0.185096819494442,0.28910360378179517,0.0,0.0
214,0.14386734812198407,0.0,0.0,0.0,0.14130743089561426,0.47270700097223334,0.0,0.24211822001016833,0.0,0.0,0.0
215,0.28025034770514606,0.1247566063977747,0.0,0.0,0.0,0.0,0.5949930458970794,0.0,0.0,0.0,0.0
216,0.0,0.2470210815765353,0.5209288114879316,0.0,0.0,0.0,0.0,0.0,0.0,0.23205010693553313,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.08930962560765304,0.0,0.0,0.0,0.08772048636196526,0.29344591271085996,0.379222410272496,0.15030156504702585,0.0,0.0,0.0
219,0.16746483709995502,0.04969924197805117,0.0,0.12838970844329886,0.0,0.18341386920471264,0.23702715404916713,0.09394368910485283,0.0,0.14006150011996238,0.0
220,0.07381957659972882,0.0,0.0,0.16978502617937627,0.07250606100186888,0.0,0.313449279100387,0.0,0.0,0.37044005711863914,0.0
221,0.14717125382263,0.0,0.0,0.0,0.0,0.48356269113149847,0.0,0.0,0.0,0.36926605504587157,0.0
222,0.0,0.14686648501362398,0.2322888283378747,0.0,0.0,0.0,0.0,0.0,0.0,0.6208446866485015,0.0
223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,0.10462820671011452,0.0,0.0,0.0,0.0,0.0,0.4442674623383325,0.17608161617068055,0.2750227147808725,0.0,0.0
225,0.0,0.19361211722094174,0.30622324662495887,0.5001646361540995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.10621761658031088,0.0,0.0,0.0,0.0,0.0,0.0,0.17875647668393782,0.0,0.0,0.7150259067357513
227,0.0,0.1623696447734089,0.0,0.0,0.3582533087527172,0.0,0.0,0.0,0.47937704647387397,0.0,0.0
