ID,банки,"налоги, льготы, жкх",сельское хозяйство,"экспорт продуктов, нефть, газ",курсы валют,европа,пенсии,экономические мероприятия
128,0.6354662239702293,0.138552471783673,0.0,0.0,0.22598130424609764,0.0,0.0,0.0
129,0.0,0.2169880690777869,0.0,0.24242256801730772,0.17695551087894384,0.0,0.3636338520259616,0.0
130,0.0,0.22960315368958376,0.185261803902971,0.0,0.18724321357038248,0.39789182883706276,0.0,0.0
131,0.0,0.24443816232413612,0.2629758007367249,0.09103008487040477,0.13289418807283693,0.0,0.0,0.26866176399589736
132,0.0,0.14084744079281347,0.0,0.6294281236894961,0.2297244355176904,0.0,0.0,0.0
133,0.0,0.14084744079281347,0.0,0.15735703092237405,0.22972443551769042,0.0,0.47207109276712217,0.0
134,0.419575897362537,0.18296260442366372,0.2952571129588224,0.10220438525497698,0.0,0.0,0.0,0.0
135,0.0,0.11407501101110144,0.0,0.12744644087320858,0.0,0.0,0.3823393226196258,0.37613922549606427
136,0.0,0.06435594661565541,0.20770966897116297,0.07189950079771026,0.2099311627569508,0.4461037208585205,0.0,0.0
137,0.0,0.06531653840073787,0.2108099916637571,0.2918907576882791,0.21306464398101654,0.0,0.21891806826620935,0.0
138,0.5777777777777777,0.0,0.0,0.0,0.0,0.0,0.4222222222222223,0.0
139,0.0,0.10283857558436886,0.33191286299716927,0.22978582822880952,0.33546273318965236,0.0,0.0,0.0
140,0.0,0.0,0.0,0.39999999999999997,0.0,0.0,0.6,0.0
141,0.6841711722075232,0.14917174738295183,0.0,0.16665708040952493,0.0,0.0,0.0,0.0
142,0.0,0.11525324220236802,0.0,0.12876277974989833,0.3759597740291149,0.0,0.0,0.3800242040186189
143,0.0,0.08215467950647007,0.0,0.642491724345471,0.0,0.0,0.27535359614805904,0.0
144,0.0,0.0,0.0,0.06939026029120042,0.10130235860693963,0.0,0.6245123426208037,0.20479503848105635
145,0.4508670520231214,0.0,0.0,0.21965317919075147,0.0,0.0,0.3294797687861272,0.0
146,0.0,0.0,0.6254582877725606,0.216504791921271,0.1580369203061684,0.0,0.0,0.0
147,0.0,0.17123213868693013,0.0,0.09565165256321188,0.13964118261902053,0.5934750261308374,0.0,0.0
148,0.0,0.47231833910034604,0.0,0.527681660899654,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150,0.5131357577326259,0.1118804193089168,0.0,0.0,0.0,0.0,0.37498382295845745,0.0
151,0.0,0.0,0.490566037735849,0.0,0.0,0.0,0.5094339622641509,0.0
152,0.0,0.1696807250348849,0.2738233922520629,0.0,0.2767519846825663,0.0,0.0,0.27974389803048594
153,0.0,0.12607449856733527,0.0,0.0,0.0,0.8739255014326648,0.0,0.0
154,0.0,0.08637536802104176,0.5575552856384706,0.1447499299253722,0.21131941641511554,0.0,0.0,0.0
155,0.0,0.06392378691668307,0.0,0.07141668501680709,0.0,0.44310806839973493,0.0,0.4215514596667749
156,0.0,0.08252316138625186,0.0,0.09219620594434731,0.0,0.0,0.5531772356660839,0.272103397003317
157,0.0,0.0,0.0,0.1283349060650253,0.2810328557948014,0.3981298790426353,0.19250235909753796,0.0
