ID,внешняя политика,выборы,конфликты,россия и украина,украина,внутренняя политика,сша и россия,депутаты,"миграция, беженцы, визовый режим",государственные организации,"ДНР, ЛНР",санкции,"строительство, обманутые дольщики"
33,0.0,0.1444453656110098,0.0,0.0,0.04068728237439894,0.0,0.25381114243077435,0.0,0.0,0.0,0.0,0.0,0.561056209583817
34,0.09060860727013505,0.0,0.0,0.06531602057816484,0.0,0.0,0.40558138492346163,0.0,0.09505813709143633,0.0,0.34343585013680217,0.0,0.0
35,0.09286819682703622,0.05914370258632388,0.0,0.06694486581090034,0.0,0.0,0.0,0.14846276363505792,0.0,0.6325804711406816,0.0,0.0,0.0
36,0.059044061896255814,0.15041034737799583,0.0,0.042562437256503424,0.0,0.0,0.2642924675356213,0.0,0.06194354707866124,0.20109209486405968,0.07459868035279632,0.0,0.14605636363810648
37,0.2677325524899102,0.1705071811250105,0.0,0.0,0.0,0.0,0.0,0.0,0.5617602663850794,0.0,0.0,0.0,0.0
38,0.189270351851549,0.12053802895694855,0.0,0.0,0.033953078385583216,0.0,0.0,0.30257505227968723,0.0,0.0,0.1195659480782635,0.0,0.23409754044796852
39,0.0,0.04748003933623637,0.0,0.10748548782252282,0.02674829696957438,0.0,0.16685842395305925,0.0,0.0,0.0,0.2825828147592132,0.0,0.3688449371593941
40,0.0,0.2633892900059381,0.18908686383694773,0.0,0.0,0.0,0.0,0.33058043541561616,0.2169434107414981,0.0,0.0,0.0,0.0
41,0.0,0.12805467608776688,0.0,0.2898906470943925,0.2885629036725861,0.0,0.0,0.0,0.0,0.0,0.0,0.29349177314525454,0.0
42,0.0,0.07861099019395411,0.0,0.08897992448334069,0.04428619142224285,0.0,0.0,0.19732962844604807,0.12949756866771905,0.0,0.15595406119123154,0.0,0.30534163559546385
43,0.0,0.2792669243236504,0.0,0.0,0.0,0.0,0.4907118813115572,0.0,0.23002119436479246,0.0,0.0,0.0,0.0
44,0.0,0.0,0.06781472393575524,0.21384520308575578,0.053216439851875096,0.3708166819465765,0.0,0.0,0.07780528594414776,0.0,0.0,0.2165016652358894,0.0
45,0.0,0.2245977942771897,0.0,0.25422265671252453,0.12652913906608093,0.0,0.3946504099442048,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.1021790818504428,0.05085554302785397,0.0,0.3172417207928034,0.0,0.0,0.0,0.17908806818948578,0.0,0.3506355861394142
47,0.07127474763813735,0.045391776951117284,0.0,0.0,0.025571856022843172,0.0,0.15951967328535505,0.3418278713257608,0.0,0.0,0.18010285693507827,0.0,0.17631121784170817
48,0.0,0.09746553182613932,0.06997039152499107,0.05516070742921075,0.027454031483851456,0.0,0.17126086306593052,0.0,0.08027852956215493,0.0,0.38671807789081086,0.11169186721691121,0.0
49,0.16692191864269149,0.0,0.0,0.12032714994181748,0.05988801661226335,0.0,0.0,0.26684796517709186,0.17511897714746655,0.0,0.21089597247866937,0.0,0.0
50,0.0,0.0,0.14139597039473684,0.0,0.16643708881578947,0.0,0.6921669407894737,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.11490748089052254,0.17157178062737563,0.0,0.7135207384821018,0.0,0.0,0.0,0.0,0.0,0.0
52,0.352576500599764,0.07484686327095261,0.32239485463402545,0.08471930229135433,0.04216563747630765,0.0,0.0,0.0,0.12329684172759604,0.0,0.0,0.0,0.0
53,0.10102983790551603,0.0,0.09238136929103606,0.0,0.10874203927234932,0.0,0.22611439912186923,0.0,0.0,0.3440871290984967,0.12764522531073264,0.0,0.0
54,0.0,0.0,0.3484606102600621,0.1373533387068036,0.27344847889110213,0.0,0.0,0.0,0.0,0.0,0.24073757214203212,0.0,0.0
55,0.0,0.1716349579460151,0.2464330719147065,0.3885478495833103,0.19338412055596815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.2374178391439113,0.0,0.06718342227308532,0.03343785597103178,0.0,0.0,0.1489918072178627,0.19555174697344482,0.31741732842066406,0.0,0.0,0.0
57,0.16490669127028176,0.21004375310848897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6250495556212292,0.0,0.0
58,0.08412767317160133,0.10715448886355723,0.07692608247208682,0.06064418158075555,0.0,0.0,0.5648572341521804,0.0,0.0,0.0,0.10629033975981889,0.0,0.0
59,0.09666860416751026,0.2462560648169638,0.0,0.06968442324958563,0.10404788692838891,0.4833430208375513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.20027555384447956,0.057511034528103466,0.0,0.022565398280492505,0.3144752313557998,0.0,0.0,0.06598364229340443,0.0,0.0,0.1836066568164297,0.15558248288129042
61,0.1881535086653995,0.0,0.17204698263178556,0.0,0.03375272865371671,0.0,0.0,0.0,0.098696594947252,0.0,0.0,0.2746340033314838,0.23271618177036255
62,0.2798489936304907,0.08911180691485815,0.38383957297567306,0.0,0.1004038374094127,0.0,0.0,0.0,0.14679578906956545,0.0,0.0,0.0,0.0
63,0.09320111109421722,0.0,0.08522280586436205,0.0,0.13375426630315143,0.0,0.0,0.2979899470359326,0.0,0.0,0.11775409197387661,0.2720777777284602,0.0
64,0.0,0.0,0.0,0.277820801046963,0.2765483393627784,0.0,0.0,0.0,0.2021642436189954,0.0,0.2434666159712633,0.0,0.0
65,0.10040357261145122,0.06394265464414915,0.45904357127803574,0.07237680847757987,0.07204531164485813,0.0,0.0,0.0,0.1053341051950493,0.0,0.12685397614887656,0.0,0.0
66,0.11112503634779726,0.0,0.10161238732191578,0.08010547098690907,0.0,0.0,0.24870841468316532,0.17764886763083237,0.0,0.0,0.2807998230293802,0.0,0.0
67,0.12581312152835397,0.08012488769420915,0.0,0.0906935078501938,0.04513905886895142,0.0,0.0,0.0,0.13199144446054994,0.0,0.15895743849012464,0.36728054110761715,0.0
68,0.0,0.0,0.0,0.06742795992900721,0.100678694367281,0.0,0.0,0.1495341152167099,0.19626352622193172,0.0,0.11818018783256103,0.13653114867612642,0.23138436775638263
69,0.0,0.0,0.13232171952611818,0.20862995041848081,0.10383719669683167,0.0,0.32387316112583214,0.23133797223273725,0.0,0.0,0.0,0.0,0.0
70,0.0,0.6396484375,0.0,0.0,0.3603515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.047939841130012775,0.0,0.0,0.0,0.0,0.0,0.12033878487737902,0.31588931030311995,0.0,0.0,0.32962362814238605,0.18620843554710226
72,0.22629747005405326,0.07205949249688688,0.0,0.08156427218205908,0.0405953476814523,0.0,0.0,0.180884032186063,0.11870514612210385,0.0,0.0,0.0,0.27989423927738166
73,0.0,0.0,0.13407197635239887,0.0,0.0,0.3665584885379416,0.0,0.0,0.0,0.4993695351096596,0.0,0.0,0.0
74,0.4399132377729287,0.0,0.4022552952398375,0.0,0.15783146698723394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.20186197416907892,0.0,0.4569758801741725,0.3411621456567486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.38270516945572514,0.1373717972073566,0.10829617141806946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37162686191884886
77,0.21140896268319273,0.0,0.19331169739513732,0.0,0.1516980342917566,0.0,0.0,0.0,0.4435813056299133,0.0,0.0,0.0,0.0
78,0.0,0.2047737413034655,0.1470068298462622,0.0,0.28840271198846856,0.0,0.3598167168618037,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.12920740043334708,0.0,0.0,0.072790123297565,0.0,0.0,0.0,0.0,0.0,0.0,0.2961337314279819,0.5018687448411061
80,0.1242801753975077,0.0,0.22728281103824366,0.17917693999027184,0.0891781411249292,0.0,0.0,0.19867919196200212,0.0,0.0,0.0,0.1814027404870454,0.0
81,0.12743971401189422,0.0,0.2330609555859544,0.09186605151164154,0.18289058194073368,0.0,0.0,0.2037301550530282,0.0,0.0,0.16101254189674807,0.0,0.0
82,0.08956659017620683,0.17112316009275289,0.0,0.0,0.09640373446446689,0.0,0.0,0.0,0.09396494951521699,0.3050456332088204,0.11316208973875594,0.13073384280378014,0.0
83,0.3212856405352905,0.06820426876765427,0.09792752986484211,0.0,0.0,0.0,0.0,0.0,0.11235435346100191,0.0,0.13530846868421734,0.0,0.2649197386869939
84,0.0,0.0,0.0,0.10067285254045918,0.20042351101184544,0.0,0.0,0.22326088386523602,0.0,0.47564275258245936,0.0,0.0,0.0
85,0.0,0.0,0.08489712333256501,0.06692810029591782,0.03331077968926597,0.0,0.0,0.1484255829691783,0.09740428882352327,0.3162110245865103,0.1173040897659635,0.13551901053707585,0.0
86,0.1506488470097381,0.28782503290478423,0.0,0.10859656149474986,0.05404958633173809,0.0,0.0,0.24083319079788065,0.1580467814611092,0.0,0.0,0.0,0.0
87,0.0,0.030379176151279292,0.0872367003877203,0.06877249079645435,0.017114375572247417,0.2385088510600438,0.1067611047602101,0.07625793197157864,0.05004426785634848,0.3249251014441177,0.0,0.0,0.0
88,0.0,0.03244219337368954,0.09316085101082833,0.03672137838923755,0.07310637773979506,0.25470573095513704,0.0,0.1628730524475026,0.0,0.3469904160838099,0.0,0.0,0.0
89,0.0,0.08107559018694613,0.11640814310888375,0.09176960975148198,0.09134929092819274,0.0,0.0,0.0,0.0,0.4335781562171468,0.0,0.18581920980734862,0.0
90,0.0,0.46944527498812816,0.0,0.3542439805125139,0.17631074449935805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.1818730624709452,0.0,0.0,0.051229893169296783,0.0,0.0,0.2282692518767986,0.14980169654414907,0.0,0.1804063442252118,0.20841975171359872,0.0
92,0.2062476454875344,0.1313501265300016,0.0,0.44602634990402384,0.0,0.0,0.0,0.0,0.21637587807844016,0.0,0.0,0.0,0.0
93,0.14335540082039633,0.0,0.26216746453535517,0.4133560637152532,0.0,0.0,0.0,0.0,0.0,0.0,0.18112107092899538,0.0,0.0
94,0.0,0.0,0.0,0.0,0.04722714005454807,0.6581654624623188,0.29460739748313325,0.0,0.0,0.0,0.0,0.0,0.0
95,0.3124300890827196,0.09948654598162479,0.0,0.0,0.056046619033922974,0.0,0.0,0.0,0.0,0.5320367459017327,0.0,0.0,0.0
96,0.09098835976427096,0.057946516381039766,0.08319947293620107,0.06558976854172907,0.03264467869405141,0.0,0.2036406147105112,0.14545758193607944,0.09545653814555213,0.0,0.0,0.0,0.22507646889056498
97,0.0710269398328724,0.0,0.12989362537529192,0.05120040141326691,0.05096589575793897,0.0,0.3179301116328574,0.11354646844030622,0.0,0.0,0.08973833796088718,0.0,0.17569821958657908
98,0.0,0.0,0.0,0.0,0.14602346805736635,0.0,0.0,0.0,0.8539765319426337,0.0,0.0,0.0,0.0
99,0.0828468668719111,0.0,0.0,0.11944180193189637,0.05944737012182934,0.4142343343595555,0.0,0.1324422701693817,0.08691523979865674,0.0,0.1046721167467694,0.0,0.0
100,0.0,0.0,0.0,0.7508597630875048,0.2491402369124952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.26902291407645695,0.1287541573206389,0.10150251052577976,0.0505188067655026,0.0,0.0,0.45020161131162184,0.0,0.0,0.0,0.0,0.0
102,0.24792936222304762,0.0,0.0,0.17872208626508035,0.0,0.0,0.0,0.0,0.26010446483221517,0.0,0.313244086679657,0.0,0.0
103,0.4399132377729287,0.0,0.4022552952398375,0.0,0.15783146698723394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.15488616041052156,0.09864023765981725,0.0,0.0,0.0555698438114085,0.0,0.0,0.4952142543737765,0.0,0.0,0.1956895037444762,0.0,0.0
105,0.0,0.17207677171937621,0.12353371354951327,0.19477401461487676,0.0,0.0,0.0,0.0,0.14173287670636123,0.0,0.1706890558184135,0.1971935675914591,0.0
106,0.0,0.05132502440371031,0.0,0.0,0.11565761224408613,0.0,0.0,0.12883628574808917,0.0,0.0,0.30546667749950174,0.0,0.39871440010461273
107,0.0,0.05240753828566303,0.0,0.11864037808226784,0.029524246759404058,0.0,0.0,0.13155361651299088,0.0,0.0,0.10396979369575085,0.36034251479645335,0.20356191186747008
108,0.10658017163071326,0.0678762610656304,0.09745657717205299,0.07682926482582092,0.0764773750632599,0.0,0.0,0.0,0.0,0.0,0.0,0.3111346625244425,0.26364568771808017
109,0.0,0.0,0.0,0.11559416085992143,0.05753236097760974,0.0,0.0,0.2563516764648598,0.33646157536012844,0.0,0.0,0.23406022633748066,0.0
110,0.0,0.06503114128124225,0.0,0.0736088685054552,0.03663586432485251,0.0,0.22853801078836566,0.0,0.0,0.0,0.0,0.5961861151000843,0.0
111,0.2727335986261481,0.08684606460317724,0.24938675360756732,0.0,0.04892549288331664,0.0,0.0,0.0,0.14306338320791254,0.0,0.0,0.1990447070718783,0.0
112,0.17619180363123332,0.2244177444625465,0.16110923678342348,0.12700942899797496,0.1264277064224117,0.0,0.0,0.0,0.18484407970240999,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.17878583894983519,0.04449174312797425,0.6200445052941093,0.0,0.0,0.0,0.0,0.1566779126280814,0.0,0.0
114,0.0,0.1275024375397898,0.06102256738285659,0.0,0.04788641165616533,0.33367659185944987,0.0,0.0,0.0700124991847953,0.0,0.0,0.1948173890359521,0.165082103340991
115,0.0,0.0,0.5037955272533806,0.13238798620053047,0.13178162901182575,0.0,0.0,0.0,0.0,0.0,0.2320348575342631,0.0,0.0
116,0.28275614158817164,0.0,0.25855133569346433,0.0,0.10144685995911501,0.0,0.0,0.0,0.0,0.0,0.3572456627592491,0.0,0.0
117,0.0,0.0,0.0,0.0,0.07307960808113408,0.0,0.45587755517278883,0.0,0.21369260398724477,0.0,0.2573502327588324,0.0,0.0
118,0.0,0.0,0.0,0.0,0.20566316046312305,0.0,0.0,0.0,0.1202762233065586,0.39046194232853804,0.0,0.0,0.28359867390178023
119,0.0,0.0,0.23767040261641406,0.0936829654484945,0.04662694158199879,0.0,0.0,0.0,0.1363421729295054,0.0,0.16419702546349035,0.0,0.32148049196009687
120,0.0,0.07331260004270283,0.0,0.1659653338390021,0.12390389045385043,0.0,0.0,0.18402958786229487,0.0,0.0,0.0,0.16802701500470402,0.2847615727974457
121,0.04792489043076924,0.0,0.04382237062735709,0.034547083592732425,0.0343888526755138,0.4792489043076924,0.0,0.07661462075667191,0.05027834487156595,0.163222452916388,0.0,0.06995247982130914,0.0
122,0.15150789887082394,0.0,0.13853835110756274,0.0,0.10871559155616373,0.0,0.0,0.0,0.15894801890465907,0.0,0.0,0.4422901395607904,0.0
123,0.0,0.0,0.2650149150208207,0.0,0.3119488541695462,0.0,0.0,0.0,0.0,0.0,0.0,0.4230362308096331,0.0
124,0.0,0.0,0.0,0.0,0.10548774674979707,0.0,0.0,0.0,0.308457473754987,0.0,0.37147566731783377,0.21457911217738224,0.0
125,0.0,0.03473045824542629,0.0,0.07862293921817362,0.05869712561478916,0.2726710445226021,0.24410550652499619,0.174361076089283,0.057212228091795984,0.0,0.0,0.07959962169293354,0.0
126,0.0,0.09159904092614221,0.065758844555927,0.05184056150574613,0.05160312381946027,0.0,0.16095260048450705,0.11496614320321932,0.07544653147711268,0.0,0.0,0.2099381745450092,0.1778949794828762
127,0.0,0.0,0.0,0.23663476452263646,0.1177754705868389,0.0,0.0,0.0,0.0,0.0,0.0,0.2395743268148431,0.40601543807568147
128,0.0,0.18233935846873253,0.0,0.20639025544466966,0.0513612391411926,0.0,0.0,0.22885450093524595,0.15018576623875518,0.0,0.18086887977140406,0.0,0.0
129,0.0,0.09737030571262671,0.0,0.0551068141226369,0.16456324950210346,0.0,0.0,0.0,0.0,0.0,0.19317012262343689,0.11158274163962503,0.3782067663995711
130,0.0,0.17678961759130016,0.0,0.040021698706251385,0.0,0.0,0.0,0.0,0.11649173016283887,0.3781760515431291,0.07014555794751587,0.08103772533067051,0.13733761871829422
131,0.0,0.05621099022284852,0.08070760853008212,0.0,0.09500086439189818,0.0,0.19754147992601054,0.14110105709000753,0.0,0.30060659988740734,0.0,0.128831399951746,0.0
132,0.0,0.044074001012162786,0.12656269551352584,0.0,0.0,0.3460277951805972,0.1548886321284578,0.11063473723461272,0.21781213893064377,0.0,0.0,0.0,0.0
133,0.09506768889308724,0.12108892623238754,0.0,0.0,0.1364330191748122,0.0,0.21277054180833813,0.0,0.199472382945317,0.0,0.0,0.0,0.2351674409460579
134,0.0,0.11648125395723083,0.0,0.26369069147373114,0.19686221088649547,0.0,0.0,0.0,0.19188206567061689,0.0,0.2310837780119257,0.0,0.0
135,0.1291380630401693,0.0,0.0,0.0,0.04633197681593861,0.0,0.0,0.20644520281931833,0.13547966435017766,0.0,0.1631583054539774,0.0,0.31944678752041883
136,0.15451590969596202,0.09840444113428476,0.0,0.0,0.055437005768780266,0.0,0.6916426434009729,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.11061864030611307,0.0,0.08680607804174369,0.0,0.0,0.19339449359640176,0.12691513642263866,0.0,0.30568807052334473,0.17657758110975813,0.0
138,0.09984741180366773,0.0,0.09130016254420978,0.0,0.035823117212002924,0.0,0.223468016893923,0.0,0.20950126583805284,0.3400600257081437,0.0,0.0,0.0
139,0.0,0.07406034779210231,0.21267134891272957,0.08382904397326918,0.12516764123031643,0.0,0.2602692222408167,0.0,0.24400239585076566,0.0,0.0,0.0,0.0
140,0.0,0.0,0.10495202201389729,0.0,0.08235929666434079,0.28694329422948517,0.0,0.09174377434548167,0.06020685191422234,0.0,0.29002870599539365,0.08376605483717892,0.0
141,0.0,0.0998559552402582,0.28674589481443796,0.11302713952041496,0.11250945796535962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3878615524595292
142,0.0,0.3542031059249948,0.2542819962768932,0.0,0.09977171456971227,0.0,0.0,0.0,0.2917431832283998,0.0,0.0,0.0,0.0
143,0.06899515983225094,0.0,0.12617791875936943,0.04973577472570236,0.024753988642105297,0.0,0.1544177386721807,0.0,0.0723833150025847,0.0,0.0,0.5035361043658066,0.0
144,0.10712141330455859,0.0,0.0,0.07721942370113886,0.03843287347568133,0.0,0.23974792501496447,0.0,0.2247636797015292,0.0,0.0,0.31271468480212755,0.0
145,0.0,0.052710881279943785,0.0,0.0596635435346603,0.0,0.0,0.18524109706951675,0.1323150693353691,0.08683176425133599,0.0,0.0,0.4832376445291741,0.0
146,0.0,0.0,0.28717227705904796,0.07546347157891138,0.07511783735793927,0.0,0.0,0.1673543655423477,0.10982630238716568,0.0,0.13226393405766187,0.15280181201692616,0.0
147,0.0,0.0,0.2807072384714098,0.22129374321212372,0.11014009204145393,0.0,0.0,0.0,0.0,0.0,0.38785892627501256,0.0,0.0
148,0.0,0.07519569792391148,0.0,0.0,0.042362156540340964,0.5903662241260283,0.0,0.0,0.0,0.0,0.0,0.0,0.29207592140971933
149,0.27480321820485276,0.0,0.12563960365396964,0.0,0.14789028155299327,0.0,0.3075178870387638,0.0,0.14414900954942056,0.0,0.0,0.0,0.0
150,0.0,0.04958655314109222,0.07119625723370829,0.056127110763997026,0.05587004002767337,0.0,0.0,0.2489447361777283,0.0,0.0,0.09837332316700555,0.2272973678144476,0.19260461167434767
151,0.5131803426272473,0.0,0.1173126269624544,0.277447961313044,0.0920590690972543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0.4967019069638503,0.0,0.15139422585798293,0.0,0.17820602768932034,0.0,0.0,0.0,0.17369783948884648,0.0,0.0,0.0,0.0
154,0.0,0.0,0.6283924233228513,0.0,0.08218669353382839,0.0,0.0,0.0,0.0,0.0,0.28942088314332043,0.0,0.0
155,0.0,0.21629398050501175,0.1552771961213022,0.0,0.09138833451108702,0.0,0.0,0.0,0.0,0.28917564784909183,0.0,0.24786484101350725,0.0
156,0.0,0.0,0.13478895933670357,0.10626000782065281,0.1586599811428984,0.0,0.0,0.23565144591518924,0.0,0.0,0.0,0.0,0.36463960578455595
157,0.2270479226120391,0.07229845774231597,0.2076119136724871,0.32733902953269445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16570267644046333,0.0
158,0.13188046421756386,0.0,0.12059108595769458,0.09506720580100463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652461244023737
159,0.0,0.08404819434316406,0.2413524024328991,0.09513430586695563,0.2840957286652904,0.0,0.29536936869169084,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.1508906346359027,0.07509976624626606,0.0,0.46847949420289786,0.0,0.0,0.0,0.0,0.3055301049149334,0.0
161,0.0,0.3897831381192724,0.27982485985605354,0.2205981257147416,0.10979387630993247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.16981456909449122,0.0,0.15527791337434022,0.12241234275216392,0.30462918883362927,0.0,0.0,0.0,0.0,0.0,0.0,0.2478659859453754,0.0
163,0.0,0.0,0.0,0.0,0.11139221941113922,0.0,0.0,0.496339481049634,0.0,0.0,0.3922682995392268,0.0,0.0
164,0.2678952096441716,0.0,0.24496254578358104,0.0,0.09611507521584782,0.0,0.0,0.0,0.0,0.0,0.0,0.3910271693563996,0.0
165,0.0,0.12182192815573864,0.17491164003683876,0.13789046469161828,0.13725890531135132,0.0,0.42811706180445297,0.0,0.0,0.0,0.0,0.0,0.0
166,0.10271436488556966,0.06541429742034924,0.3756867820717334,0.07404256364450573,0.036851718699402854,0.0,0.0,0.0,0.21551674775097207,0.0,0.12977352552746704,0.0,0.0
167,0.0,0.0,0.0,0.1098976109215017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8901023890784983,0.0
168,0.0,0.07193803066565395,0.0,0.04071339465586857,0.0,0.0,0.0,0.09028956910076975,0.059252529722380154,0.0,0.07135788525705997,0.2473149066673259,0.4191336839309417
169,0.0,0.06623439924126802,0.09509919579777393,0.1499416768099871,0.03731373025958458,0.5200104961708063,0.0,0.0,0.0,0.0,0.1314005017205801,0.0,0.0
170,0.11844384779463754,0.0,0.0,0.17076260264871057,0.04249512096448828,0.0,0.0,0.0,0.0,0.0,0.14964679694483776,0.518651631647326,0.0
171,0.0,0.06346122803243608,0.0,0.0718318808097206,0.14300575965782542,0.0,0.22302088708541826,0.1593006336324416,0.0,0.33937961078215817,0.0,0.0,0.0
