ID,lvl1_наука_и_техника,lvl1_политика,lvl1_силовые_структуры,lvl1_экономика_и_финансы,lvl1_медиа,lvl1_спорт,lvl1_происшествия,lvl1_бизнес,lvl1_общество_и_путешествия,lvl1_культура
0,0.06963177316567792,0.18784101204819548,0.019394062936886048,0.11507478282767508,0.05679887692124879,0.0371225923403237,0.0,0.0241630281738178,0.40651480350122665,0.08345906808494846
1,0.05967696769709931,0.17783476591791753,0.010065464379740244,0.14158501860506825,0.03148764235058868,0.044724016929371925,0.0,0.006890602121704896,0.3908161209715414,0.13691940102696784
2,0.04892013611835225,0.19891325851237818,0.016058292755098492,0.17385680139075144,0.03797126369233735,0.05509510991413491,0.0,0.045124583779281704,0.35607159404706223,0.06798895979060351
3,0.07037384631198783,0.13884614860214575,0.012210169171133066,0.18629613987228932,0.020573790665429567,0.04512698858369713,0.0002600154924096301,0.013610316438048031,0.4014782126046599,0.11122437225819964
4,0.028117512571583833,0.13694196377158127,0.012192122084986616,0.13253036396867687,0.02241186208881454,0.0451340580213945,0.0,0.009359936455362228,0.5068494554227173,0.10646272561488278
5,0.030990605447251775,0.18317275294224658,0.01692550016790535,0.14781851003688112,0.045754234747391494,0.029624102005756457,0.0,0.008295080047008732,0.3586348986442434,0.17878431596131505
6,0.0185766495537529,0.11429650921795062,0.019559972387498355,0.1417415514651644,0.06587033709855174,0.08319590965480954,0.0,0.010917643659744836,0.39425256418872356,0.151588862773804
7,0.026215099048732378,0.12573770090996764,0.011454754907012282,0.1062886387671197,0.05922767030849865,0.047723210031271085,0.0,0.02848346749395993,0.46412328465173536,0.13074617388170298
8,0.04950866311003122,0.1399923808553162,0.02945310666353013,0.13929986745387127,0.03699484828010018,0.09075500156801865,0.0,0.02896548524426718,0.37196316832851933,0.11306747849634581
9,0.019151037370687112,0.24091923038812,0.02461479220695328,0.07727417983259773,0.04129205980021464,0.09498236985435281,0.0,0.016631554360811766,0.38397444996428814,0.10116032622197459
10,0.020239277945784995,0.20802136662723641,0.04101322726830031,0.15100885468397743,0.07172368488407688,0.06416612070221461,0.0,0.0,0.3438458032088696,0.09998166467953969
11,0.03934632199803662,0.24144153548318453,0.010969288991497617,0.1723226893104537,0.03268942516824441,0.0515686781868409,0.0001316280787681684,0.006237230453653846,0.3294551896748168,0.11583801265450341
