ID,"ДНР, ЛНР",автопром,армии государств,банки,благоустройство территории,быт,внешняя политика,внутренняя политика,выборы,государственные организации,депутаты,дороги,европа,"жкх, мобильная связь","заповедники, природоохранные мероприятия",здоровье,знаменитости,"история, археология","история, военные конфликты",кино,конфликты,"концерты, фестивали",коррупция,космос,"кража, наркотики",криминал,культурные мероприятия,курсы валют,литература,международные мероприятия,"миграция, беженцы, визовый режим",москва,мошенничество,"налоги, льготы, жкх",образование,пенсии,поздравления,"поликлиники, больницы, оздоровление",полиция,"прокуратура, проверки",психология,религия,россия и украина,санкции,сельское хозяйство,социология,спортивные праздники,спортивные соревнования,строительство,"строительство, обманутые дольщики",сша и россия,"театр, живопись","телевидение, радио","телефоны, планшеты",терроризм,"терроризм, организованная преступность",транспорт,туризм,убийства,украина,украинские новости,"хоккей, футбол",чрезвычайные происшествия,школа,экономические мероприятия,"экспорт продуктов, нефть, газ","энергия, гэс, аэс"
227,0.00522875816993464,0.01045751633986928,0.03529411764705882,0.00130718954248366,0.00261437908496732,0.022222222222222223,0.009150326797385621,0.00261437908496732,0.013071895424836602,0.00392156862745098,0.030065359477124184,0.013071895424836602,0.01437908496732026,0.0,0.027450980392156862,0.023529411764705882,0.011764705882352941,0.01437908496732026,0.01437908496732026,0.009150326797385621,0.048366013071895426,0.026143790849673203,0.036601307189542485,0.00784313725490196,0.01045751633986928,0.00392156862745098,0.01437908496732026,0.013071895424836602,0.0,0.00130718954248366,0.022222222222222223,0.006535947712418301,0.013071895424836602,0.02091503267973856,0.01045751633986928,0.00522875816993464,0.01568627450980392,0.01045751633986928,0.011764705882352941,0.00392156862745098,0.12418300653594772,0.009150326797385621,0.011764705882352941,0.01437908496732026,0.00392156862745098,0.0,0.00130718954248366,0.00261437908496732,0.011764705882352941,0.00261437908496732,0.00261437908496732,0.00261437908496732,0.0196078431372549,0.00784313725490196,0.009150326797385621,0.027450980392156862,0.00522875816993464,0.022222222222222223,0.006535947712418301,0.0457516339869281,0.00130718954248366,0.05751633986928104,0.00522875816993464,0.00522875816993464,0.01699346405228758,0.01699346405228758,0.0196078431372549
228,0.00715307582260372,0.012875536480686695,0.04864091559370529,0.005722460658082976,0.002861230329041488,0.017167381974248927,0.004291845493562232,0.0,0.012875536480686695,0.004291845493562232,0.024320457796852647,0.004291845493562232,0.005722460658082976,0.001430615164520744,0.030042918454935622,0.04148783977110158,0.011444921316165951,0.011444921316165951,0.00715307582260372,0.011444921316165951,0.04864091559370529,0.01430615164520744,0.02861230329041488,0.005722460658082976,0.011444921316165951,0.008583690987124463,0.020028612303290415,0.011444921316165951,0.001430615164520744,0.008583690987124463,0.012875536480686695,0.002861230329041488,0.022889842632331903,0.027181688125894134,0.008583690987124463,0.004291845493562232,0.005722460658082976,0.010014306151645207,0.011444921316165951,0.002861230329041488,0.11874105865522175,0.001430615164520744,0.008583690987124463,0.008583690987124463,0.00715307582260372,0.004291845493562232,0.015736766809728183,0.008583690987124463,0.02861230329041488,0.010014306151645207,0.001430615164520744,0.001430615164520744,0.030042918454935622,0.008583690987124463,0.012875536480686695,0.027181688125894134,0.012875536480686695,0.012875536480686695,0.010014306151645207,0.0357653791130186,0.001430615164520744,0.044349070100143065,0.005722460658082976,0.001430615164520744,0.012875536480686695,0.02575107296137339,0.011444921316165951
229,0.012647554806070826,0.007588532883642495,0.024451939291736932,0.0008431703204047217,0.0042158516020236085,0.023608768971332208,0.00927487352445194,0.0016863406408094434,0.0193929173693086,0.002529510961214165,0.01770657672849916,0.011804384485666104,0.008431703204047217,0.0016863406408094434,0.031197301854974706,0.04300168634064081,0.016020236087689713,0.01517706576728499,0.012647554806070826,0.002529510961214165,0.03794266441821248,0.01433389544688027,0.021079258010118045,0.01011804384485666,0.010961214165261383,0.01517706576728499,0.016020236087689713,0.016020236087689713,0.0016863406408094434,0.003372681281618887,0.01433389544688027,0.003372681281618887,0.03625632377740304,0.02866779089376054,0.003372681281618887,0.010961214165261383,0.025295109612141653,0.006745362563237774,0.012647554806070826,0.00505902192242833,0.12984822934232715,0.00505902192242833,0.01011804384485666,0.003372681281618887,0.006745362563237774,0.0008431703204047217,0.006745362563237774,0.024451939291736932,0.013490725126475547,0.003372681281618887,0.0008431703204047217,0.002529510961214165,0.031197301854974706,0.011804384485666104,0.01011804384485666,0.01517706576728499,0.006745362563237774,0.01433389544688027,0.007588532883642495,0.04300168634064081,0.0016863406408094434,0.026981450252951095,0.0016863406408094434,0.012647554806070826,0.013490725126475547,0.026138279932546374,0.01011804384485666
230,0.016286644951140065,0.008957654723127036,0.011807817589576547,0.004478827361563518,0.0036644951140065146,0.021986970684039087,0.008550488599348535,0.0016286644951140066,0.016693811074918567,0.0024429967426710096,0.016693811074918567,0.013436482084690555,0.021172638436482084,0.005700325732899023,0.02280130293159609,0.03420195439739414,0.011807817589576547,0.012622149837133551,0.008143322475570033,0.007328990228013029,0.02809446254071661,0.019136807817589578,0.029315960912052116,0.009364820846905538,0.007736156351791531,0.02728013029315961,0.016286644951140065,0.008957654723127036,0.002035830618892508,0.006514657980456026,0.012622149837133551,0.004885993485342019,0.019543973941368076,0.026465798045602607,0.006921824104234527,0.008550488599348535,0.009364820846905538,0.008550488599348535,0.013843648208469055,0.003257328990228013,0.12825732899022801,0.004478827361563518,0.01750814332247557,0.005293159609120521,0.005700325732899023,0.0028501628664495114,0.007328990228013029,0.024429967426710098,0.011807817589576547,0.0028501628664495114,0.00040716612377850165,0.003257328990228013,0.033387622149837134,0.018322475570032574,0.009364820846905538,0.018322475570032574,0.009771986970684038,0.012622149837133551,0.010586319218241042,0.048859934853420196,0.0016286644951140066,0.054967426710097717,0.002035830618892508,0.007736156351791531,0.009364820846905538,0.019136807817589578,0.010586319218241042
231,0.01363292097955062,0.007321383489017925,0.013885382479171926,0.007068921989396617,0.00782630648826054,0.01918707397121939,0.007573844988639233,0.0045443069931835394,0.022721534965917698,0.0053016914920474625,0.010350921484473618,0.012118151981822771,0.018682150971976775,0.0037869224943196163,0.02373138096440293,0.02575107296137339,0.01464276697803585,0.017419843473870236,0.010855844483716234,0.00555415299166877,0.02474122696288816,0.01363292097955062,0.04367583943448624,0.006059075990911386,0.012118151981822771,0.030042918454935622,0.018682150971976775,0.01009845998485231,0.003281999495077001,0.01009845998485231,0.011360767482958849,0.00555415299166877,0.023226457965160312,0.022721534965917698,0.009088613986367079,0.010350921484473618,0.016157535975763696,0.008583690987124463,0.009845998485231003,0.004039383993940924,0.11789952032315072,0.005806614491290078,0.017167381974248927,0.007068921989396617,0.00681646048977531,0.001009845998485231,0.008331229487503155,0.01893461247159808,0.018682150971976775,0.002777076495834385,0.002019691996970462,0.00555415299166877,0.031810148952284775,0.015400151476899772,0.008331229487503155,0.019439535470840697,0.009088613986367079,0.012623074981065387,0.007573844988639233,0.04418076243372886,0.003029537995455693,0.04064630143903055,0.003029537995455693,0.006059075990911386,0.009341075485988387,0.01893461247159808,0.013127997980308004
232,0.015599343185550082,0.010673234811165846,0.013136288998357963,0.005473453749315818,0.006568144499178982,0.021893814997263273,0.009852216748768473,0.0060207991242474,0.0210727969348659,0.005473453749315818,0.0120415982484948,0.019430760810071154,0.01532567049808429,0.0035577449370552817,0.026272577996715927,0.039956212370005476,0.01778872468527641,0.010399562123700055,0.0090311986863711,0.005199781061850027,0.016694033935413247,0.0210727969348659,0.032567049808429116,0.0071154898741105635,0.011494252873563218,0.02490421455938697,0.02490421455938697,0.0120415982484948,0.004378762999452655,0.014504652435686919,0.013683634373289545,0.006294471811713191,0.022988505747126436,0.019704433497536946,0.010673234811165846,0.008483853311439518,0.019430760810071154,0.005747126436781609,0.011220580186097428,0.003284072249589491,0.11466885604816639,0.0090311986863711,0.013136288998357963,0.003284072249589491,0.008483853311439518,0.0016420361247947454,0.007936507936507936,0.013957307060755337,0.021893814997263273,0.006841817186644773,0.002736726874657909,0.007936507936507936,0.025177887246852763,0.013683634373289545,0.0071154898741105635,0.013957307060755337,0.010125889436234263,0.012588943623426382,0.010673234811165846,0.03886152162014231,0.0010946907498631637,0.03886152162014231,0.003284072249589491,0.0071154898741105635,0.012588943623426382,0.015873015873015872,0.011494252873563218
233,0.016330166270783847,0.004453681710213777,0.010985748218527316,0.0020783847980997625,0.0059382422802850355,0.018705463182897862,0.009501187648456057,0.0035629453681710215,0.017517814726840854,0.002672209026128266,0.013954869358669833,0.019002375296912115,0.018705463182897862,0.0020783847980997625,0.019299287410926364,0.04453681710213777,0.0166270783847981,0.012173396674584324,0.009501187648456057,0.005047505938242281,0.015142517814726841,0.021971496437054632,0.041270783847980996,0.004156769596199525,0.015142517814726841,0.029097387173396674,0.015142517814726841,0.0166270783847981,0.0029691211401425177,0.010095011876484561,0.012173396674584324,0.0035629453681710215,0.02315914489311164,0.0172209026128266,0.011876484560570071,0.009501187648456057,0.014845605700712588,0.0035629453681710215,0.013657957244655582,0.002672209026128266,0.12707838479809977,0.003859857482185273,0.0172209026128266,0.002672209026128266,0.007422802850356294,0.0008907363420427554,0.007125890736342043,0.016033254156769598,0.016923990498812352,0.004750593824228029,0.011282660332541567,0.0032660332541567696,0.02315914489311164,0.010688836104513063,0.015439429928741092,0.023752969121140142,0.014548693586698337,0.014548693586698337,0.008016627078384799,0.042161520190023755,0.0008907363420427554,0.04008313539192399,0.004156769596199525,0.006532066508313539,0.008907363420427554,0.023752969121140142,0.00831353919239905
234,0.014249525015832806,0.006016466117796073,0.014566181127295756,0.002216592780240659,0.006649778340721976,0.019632678910702975,0.015199493350221659,0.00506649778340722,0.013932868904369854,0.0018999366687777073,0.014566181127295756,0.018999366687777075,0.016466117796073463,0.004749841671944269,0.019632678910702975,0.04243191893603546,0.011716276124129196,0.008866371120962635,0.0034832172260924636,0.0034832172260924636,0.01836605446485117,0.019632678910702975,0.03229892336922103,0.002216592780240659,0.009816339455351488,0.025015832805573148,0.015832805573147563,0.011082963901203294,0.0015832805573147563,0.008866371120962635,0.019632678910702975,0.005699810006333122,0.022165927802406588,0.024065864471184292,0.006649778340721976,0.012349588347055098,0.014882837238758708,0.005383153894870171,0.007916402786573781,0.0015832805573147563,0.15991133628879037,0.006649778340721976,0.019316022799240027,0.0031665611146295125,0.008866371120962635,0.0009499683343888537,0.00506649778340722,0.015199493350221659,0.014882837238758708,0.004749841671944269,0.006649778340721976,0.00506649778340722,0.024699176694110196,0.01266624445851805,0.017099430018999367,0.021532615579480684,0.012032932235592146,0.01551614946168461,0.011082963901203294,0.0370487650411653,0.0015832805573147563,0.0506649778340722,0.00253324889170361,0.006333122229259025,0.00506649778340722,0.01551614946168461,0.007283090563647878
235,0.023496890117484452,0.007601935038009675,0.014512785072563926,0.0031098825155494126,0.004492052522460262,0.022805805114029024,0.01243953006219765,0.0031098825155494126,0.011748445058742226,0.0024187975120939877,0.013476157567380787,0.012093987560469938,0.014167242570836213,0.0031098825155494126,0.03628196268140981,0.04250172771250864,0.011748445058742226,0.013476157567380787,0.0034554250172771253,0.007256392536281963,0.01520387007601935,0.014858327574291638,0.04077401520387008,0.006219765031098825,0.008638562543192813,0.015894955079474776,0.02073255010366275,0.010020732550103663,0.00138217000691085,0.007256392536281963,0.01796821008984105,0.006219765031098825,0.019350380096751902,0.022460262612301312,0.010366275051831375,0.009329647546648237,0.007947477539737388,0.006910850034554251,0.010366275051831375,0.002073255010366275,0.1492743607463718,0.009675190048375951,0.019004837595024186,0.0031098825155494126,0.010020732550103663,0.002073255010366275,0.005874222529371113,0.0110573600552868,0.012093987560469938,0.004492052522460262,0.0017277125086385626,0.0031098825155494126,0.02453351762266759,0.012785072563925363,0.014167242570836213,0.015894955079474776,0.013130615065653075,0.019004837595024186,0.006910850034554251,0.0359364201796821,0.00138217000691085,0.07290946786454734,0.0027643400138217,0.005183137525915688,0.00414651002073255,0.01520387007601935,0.007256392536281963
236,0.009159697331740343,0.00796495420151334,0.014735165272799682,0.001991238550378335,0.0023894862604540022,0.025089605734767026,0.010752688172043012,0.0031859816806053365,0.013938669852648347,0.001991238550378335,0.010752688172043012,0.009956192751891677,0.017124651533253685,0.0023894862604540022,0.019115890083632018,0.039028275587415374,0.013938669852648347,0.015133412982875348,0.001991238550378335,0.0027877339705296694,0.01632815611310235,0.019912385503783353,0.0326563122262047,0.007566706491437674,0.005575467941059339,0.011947431302270013,0.01632815611310235,0.013142174432497013,0.0035842293906810036,0.008761449621664676,0.011549183592194345,0.007566706491437674,0.012345679012345678,0.018319394663480686,0.010752688172043012,0.007168458781362007,0.0067702110712863405,0.005575467941059339,0.006371963361210673,0.0023894862604540022,0.19036240541616886,0.00796495420151334,0.027080844285145362,0.0023894862604540022,0.005973715651135006,0.0011947431302270011,0.00398247710075667,0.010752688172043012,0.011947431302270013,0.005177220230983672,0.0027877339705296694,0.001991238550378335,0.03424930306650737,0.011150935882118677,0.01632815611310235,0.014336917562724014,0.0067702110712863405,0.021107128634010354,0.005177220230983672,0.04101951413779371,0.006371963361210673,0.08602150537634409,0.0031859816806053365,0.007566706491437674,0.0015929908403026682,0.018717642373556352,0.0067702110712863405
237,0.00951927653498334,0.00809138505473584,0.015706806282722512,0.0009519276534983341,0.0033317467872441696,0.02760590195145169,0.013802950975725845,0.0028557829604950024,0.020466444550214184,0.0019038553069966682,0.005235602094240838,0.013326987148976678,0.01285102332222751,0.0019038553069966682,0.015230842455973346,0.02284626368396002,0.015230842455973346,0.01618277010947168,0.0033317467872441696,0.007615421227986673,0.012375059495478343,0.023322227510709188,0.028081865778200855,0.013802950975725845,0.01142313184198001,0.00951927653498334,0.015706806282722512,0.017134697762970014,0.0009519276534983341,0.007139457401237506,0.01285102332222751,0.008567348881485007,0.017134697762970014,0.013802950975725845,0.007139457401237506,0.010947168015230843,0.00951927653498334,0.005235602094240838,0.008567348881485007,0.0009519276534983341,0.19276534983341265,0.006187529747739172,0.020466444550214184,0.0014278914802475012,0.005711565920990005,0.00047596382674916705,0.0038077106139933364,0.013326987148976678,0.013802950975725845,0.00475963826749167,0.002379819133745835,0.0033317467872441696,0.03569728700618753,0.009043312708234174,0.016658733936220846,0.010947168015230843,0.005711565920990005,0.016658733936220846,0.0038077106139933364,0.0390290337934317,0.006663493574488339,0.10233222275107091,0.0033317467872441696,0.006187529747739172,0.0033317467872441696,0.018562589243217516,0.0014278914802475012
238,0.009252120277563608,0.0015420200462606013,0.023901310717039322,0.0030840400925212026,0.0007710100231303007,0.023901310717039322,0.020046260601387818,0.0007710100231303007,0.015420200462606014,0.002313030069390902,0.01079414032382421,0.008481110254433308,0.01079414032382421,0.0015420200462606013,0.013107170393215111,0.03238242097147263,0.017733230531996914,0.01927525057825752,0.002313030069390902,0.006939090208172706,0.026214340786430222,0.02235929067077872,0.01233616037008481,0.008481110254433308,0.008481110254433308,0.015420200462606014,0.013107170393215111,0.018504240555127217,0.0,0.006168080185042405,0.010023130300693909,0.0030840400925212026,0.010023130300693909,0.026214340786430222,0.004626060138781804,0.004626060138781804,0.010023130300693909,0.004626060138781804,0.004626060138781804,0.002313030069390902,0.16268311488049345,0.013878180416345412,0.02467232074016962,0.009252120277563608,0.009252120277563608,0.002313030069390902,0.01156515034695451,0.01233616037008481,0.01156515034695451,0.006939090208172706,0.006168080185042405,0.008481110254433308,0.047802621434078645,0.014649190439475714,0.013878180416345412,0.014649190439475714,0.004626060138781804,0.013878180416345412,0.0030840400925212026,0.04394757131842714,0.0030840400925212026,0.06553585196607556,0.0038550501156515036,0.006939090208172706,0.01156515034695451,0.036237471087124135,0.0015420200462606013
239,0.011992619926199263,0.0018450184501845018,0.03413284132841329,0.0018450184501845018,0.0027675276752767526,0.02214022140221402,0.017527675276752766,0.0027675276752767526,0.012915129151291513,0.0,0.00922509225092251,0.007380073800738007,0.01014760147601476,0.0018450184501845018,0.03782287822878229,0.01845018450184502,0.011992619926199263,0.013837638376383764,0.00922509225092251,0.0036900369003690036,0.006457564575645757,0.02214022140221402,0.011992619926199263,0.008302583025830259,0.008302583025830259,0.03228782287822878,0.023062730627306273,0.014760147601476014,0.0,0.0027675276752767526,0.016605166051660517,0.0036900369003690036,0.017527675276752766,0.03966789667896679,0.0027675276752767526,0.0027675276752767526,0.0036900369003690036,0.0,0.006457564575645757,0.0036900369003690036,0.13837638376383765,0.005535055350553505,0.013837638376383764,0.014760147601476014,0.01937269372693727,0.0018450184501845018,0.008302583025830259,0.013837638376383764,0.02214022140221402,0.01014760147601476,0.0018450184501845018,0.005535055350553505,0.07011070110701106,0.011992619926199263,0.03966789667896679,0.0,0.011992619926199263,0.014760147601476014,0.0018450184501845018,0.03782287822878229,0.0,0.02859778597785978,0.0036900369003690036,0.008302583025830259,0.006457564575645757,0.03966789667896679,0.01107011070110701
240,0.009372746935832732,0.005767844268204758,0.04542177361211247,0.008651766402307137,0.009372746935832732,0.01946647440519106,0.007209805335255948,0.004325883201153569,0.017303532804614274,0.006488824801730353,0.018745493871665464,0.010093727469358327,0.007930785868781542,0.0014419610670511895,0.047584715212689255,0.04542177361211247,0.01514059120403749,0.009372746935832732,0.006488824801730353,0.005046863734679163,0.012977649603460706,0.029560201874549386,0.015861571737563085,0.005046863734679163,0.0136986301369863,0.0410958904109589,0.01802451333813987,0.01802451333813987,0.0021629416005767843,0.005046863734679163,0.0021629416005767843,0.0007209805335255948,0.023071377072819033,0.0410958904109589,0.007930785868781542,0.01658255227108868,0.010093727469358327,0.005767844268204758,0.002883922134102379,0.010814708002883922,0.08507570295602018,0.0021629416005767843,0.008651766402307137,0.007209805335255948,0.010814708002883922,0.005767844268204758,0.014419610670511895,0.010814708002883922,0.01946647440519106,0.010093727469358327,0.0,0.002883922134102379,0.029560201874549386,0.007930785868781542,0.03028118240807498,0.007209805335255948,0.005767844268204758,0.012256669069935111,0.006488824801730353,0.023071377072819033,0.0014419610670511895,0.025234318673395817,0.006488824801730353,0.005767844268204758,0.020187454938716654,0.032444124008651765,0.025234318673395817
241,0.014020329477742727,0.004556607080266386,0.01717490361023484,0.006659656501927795,0.005608131791097091,0.022082018927444796,0.010865755345250614,0.005958640028040659,0.02278303540133193,0.0070101647388713636,0.020679985979670523,0.019978969505783387,0.011917280056081317,0.0014020329477742728,0.0452155625657203,0.03890641430073607,0.012968804766912022,0.006659656501927795,0.005257623554153523,0.004907115317209955,0.0077111812127585,0.02278303540133193,0.015071854188573432,0.00981423063441991,0.010515247108307046,0.03224675779880827,0.026288117770767613,0.025587101296880476,0.0010515247108307045,0.004907115317209955,0.008061689449702068,0.0028040658955485456,0.035401331931300385,0.04451454609183316,0.010164738871363477,0.016824395373291272,0.020329477742726955,0.006309148264984227,0.004556607080266386,0.008412197686645636,0.08271994391868209,0.002103049421661409,0.010515247108307046,0.006309148264984227,0.012267788293024886,0.0024535576586049773,0.01752541184717841,0.010515247108307046,0.013669821240799159,0.009113214160532773,0.0010515247108307045,0.0024535576586049773,0.02138100245355766,0.01331931300385559,0.025236593059936908,0.0077111812127585,0.011566771819137749,0.00946372239747634,0.00385559060637925,0.02138100245355766,0.0024535576586049773,0.030143708377146864,0.002103049421661409,0.00981423063441991,0.011917280056081317,0.04206098843322818,0.01892744479495268
242,0.012981485422430303,0.005107469674398808,0.017663332623962545,0.0195786337518621,0.004894658437965525,0.014045541604596723,0.010640561821664184,0.005320280910832092,0.023622047244094488,0.004469035965098957,0.020429878697595234,0.02021706746116195,0.015109597786763141,0.0021281123643328366,0.034049797829325386,0.044690359650989574,0.00978931687593105,0.008299638220898064,0.008938071930197914,0.00638433709299851,0.010214939348797617,0.021919557352628218,0.027665460736326877,0.005533092147265376,0.010214939348797617,0.03192168546499255,0.017663332623962545,0.030006384337093,0.0014896786550329857,0.004681847201532241,0.010214939348797617,0.005533092147265376,0.027665460736326877,0.04511598212385614,0.00978931687593105,0.017450521387529262,0.010853373058097467,0.007448393275164928,0.012343051713130453,0.007022770802298362,0.09470100021281123,0.003192168546499255,0.013407107895296871,0.004256224728665673,0.009576505639497766,0.0017024898914662695,0.010002128112364332,0.007874015748031496,0.02255799106192807,0.00638433709299851,0.002766546073632688,0.004469035965098957,0.02489891466269419,0.012555862949563738,0.015109597786763141,0.006597148329431794,0.008086826984464779,0.008725260693764631,0.005533092147265376,0.03426260906575867,0.0040434134922323894,0.03192168546499255,0.0017024898914662695,0.009363694403064482,0.0072355820387316454,0.03702915513939136,0.008938071930197914
