ID,бизнес,культура,медиа,наука_и_техника,общество_и_путешествия,политика,происшествия,силовые_структуры,спорт,экономика_и_финансы
191,0.0069084628670120895,0.08808290155440414,0.04835924006908463,0.03281519861830743,0.3946459412780656,0.18307426597582038,0.006044905008635579,0.016407599309153715,0.07944732297063903,0.14421416234887738
192,0.00870195794053662,0.09644670050761421,0.04060913705583756,0.02973168963016679,0.4517766497461929,0.15736040609137056,0.00435097897026831,0.028281363306744016,0.04423495286439449,0.13850616388687453
193,0.014663805436337626,0.09763948497854077,0.04935622317596566,0.03862660944206009,0.41487839771101576,0.14628040057224606,0.000715307582260372,0.022174535050071532,0.044349070100143065,0.1713161659513591
194,0.008387096774193548,0.08903225806451613,0.03913978494623656,0.035483870967741936,0.4156989247311828,0.15440860215053764,0.002150537634408602,0.016774193548387096,0.05268817204301075,0.18623655913978496
195,0.009227467811158798,0.10300429184549356,0.03648068669527897,0.039484978540772535,0.42682403433476396,0.15021459227467812,0.00042918454935622315,0.012875536480686695,0.04592274678111588,0.17553648068669528
196,0.016458970138725604,0.1149776628262403,0.035269221725840585,0.03785563131906889,0.4276980954620268,0.14225252762755702,0.00023512814483893723,0.018104867152598167,0.04843639783682107,0.15871149776628263
197,0.008577083791510886,0.1196393226303057,0.03144930723553992,0.03496811084231361,0.4462282823839894,0.15108862986584562,0.0008797009016934242,0.016934242357598415,0.04728392346602155,0.14295139652518143
198,0.008028734417916754,0.1255017959011198,0.025987745615888444,0.035918022395943376,0.42277625184872175,0.16543418550602154,0.00021128248468201986,0.01394464398901331,0.039721107120219735,0.16247623072047326
199,0.012801365478984425,0.12417324514614893,0.024535950501386815,0.036270535523789206,0.4307659483678259,0.16407083422231705,0.004480477917644549,0.01621506294004694,0.05632600810753147,0.13036057179432473
200,0.008552631578947369,0.10307017543859649,0.032017543859649125,0.035526315789473684,0.4756578947368421,0.15723684210526315,0.005482456140350877,0.013157894736842105,0.046052631578947366,0.12324561403508771
201,0.00322061191626409,0.08502415458937199,0.04219001610305958,0.02962962962962963,0.5130434782608696,0.13816425120772946,0.004186795491143317,0.01867954911433172,0.07761674718196457,0.08824476650563608
202,0.004616272360069244,0.08366993652625505,0.0363531448355453,0.025966532025389497,0.49855741488747835,0.1436814772071552,0.0103866128101558,0.014425851125216388,0.08020773225620312,0.10213502596653203
203,0.009691629955947136,0.07929515418502203,0.02555066079295154,0.02907488986784141,0.4995594713656388,0.13744493392070484,0.006167400881057269,0.022026431718061675,0.05814977973568282,0.13303964757709252
204,0.015625,0.09226190476190477,0.03125,0.03571428571428571,0.5007440476190477,0.13169642857142858,0.002976190476190476,0.01711309523809524,0.04241071428571429,0.13020833333333334
205,0.012147195426938193,0.09289031797070382,0.03251161128974634,0.04322972490175062,0.43515541264737406,0.15219721329046088,0.002500893176134334,0.021078956770275097,0.04823151125401929,0.16005716327259736
206,0.009570395576350489,0.0950659293917482,0.029349213100808166,0.03041259038706933,0.43789876648234793,0.15504040833687793,0.002339430029774564,0.01977881752445768,0.04189706507868992,0.1786473840918758
207,0.01049700085689803,0.10796915167095116,0.02849185946872322,0.03299057412167952,0.44687232219365897,0.1435304198800343,0.0,0.016923736075407026,0.043701799485861184,0.16902313624678664
208,0.008967578753736492,0.1340538054725224,0.03518050126465854,0.0328811220970338,0.4251552080938147,0.1501494596458956,0.00022993791676247414,0.01563577833984824,0.04207863876753277,0.155667969648195
